ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,9555519,77,4321304,13876823,9555596,8.058105428484e-06,0.3114044187203368,0.9999919418945715,0.6885955812796632,0.8155810972823592
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,13630911,44883,245912,13876823,13675794,0.0032819301021937007,0.017721059063735264,0.9967180698978063,0.9822789409362648,0.9894458301365711
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,13627728,45095,249095,13876823,13672823,0.003298148451128198,0.017950434332123427,0.9967018515488718,0.9820495656678766,0.9893214598837313
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,13452294,70374,424529,13876823,13522668,0.005204150541890106,0.030592665194331584,0.99479584945811,0.9694073348056684,0.9819375111749339
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,13029425,158124,847398,13876823,13187549,0.011990400945619236,0.061065706466098185,0.9880095990543808,0.9389342935339018,0.9628470226465998
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,8391868,119,5484955,13876823,8391987,1.418019355845046e-05,0.3952601398749555,0.9999858198064415,0.6047398601250444,0.753688050686139
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,13391885,84643,484938,13876823,13476528,0.006280772020805359,0.03494589503663771,0.9937192279791947,0.9650541049633623,0.9791769205900952
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,13388479,85028,488344,13876823,13473507,0.006310754876217454,0.03519134026570779,0.9936892451237825,0.9648086597342922,0.9790360116313039
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,13035525,132275,841298,13876823,13167800,0.010045337869651727,0.06062612458197384,0.9899546621303483,0.9393738754180262,0.9640012360312806
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,12360945,303478,1515878,13876823,12664423,0.023963034083747833,0.10923811595780965,0.9760369659162522,0.8907618840421904,0.9314517487234775
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,7012476,207,6864347,13876823,7012683,2.9517946269637455e-05,0.494662719269389,0.9999704820537304,0.505337280730611,0.6713874420965243
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,12927203,170382,949620,13876823,13097585,0.013008657702927678,0.06843208996756678,0.9869913422970723,0.9315679100324332,0.9584790887718463
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,12924518,170848,952305,13876823,13095366,0.01304644711724743,0.06862557805918545,0.9869535528827525,0.9313744219408145,0.958358848812753
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,12254103,262540,1622720,13876823,12516643,0.020975272682939028,0.11693742868954947,0.979024727317061,0.8830625713104505,0.9285709576756611
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,11290634,578684,2586189,13876823,11869318,0.048754612522808806,0.18636751365928642,0.9512453874771912,0.8136324863407136,0.8770738884712858
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,5481392,319,8395431,13876823,5481711,5.8193509289344146e-05,0.6049966191829355,0.9999418064907106,0.39500338081706454,0.5663023863273945
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld,multiplex,12094632,347539,1782191,13876823,12442171,0.027932343961516042,0.128429324204827,0.972067656038484,0.871570675795173,0.9190801137763853
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld_ap,multiplex,12092986,347596,1783837,13876823,12440582,0.027940493459228836,0.1285479392509366,0.9720595065407711,0.8714520607490633,0.9190105179443033
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld_u,multiplex,10925548,527414,2951275,13876823,11452962,0.04605044529092125,0.21267656148673222,0.9539495547090787,0.7873234385132678,0.8626640928851154
